stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,current_net_sales,operating_income,asset_ratio,dividend_ratio,operating_margin,sales_growth_rate
6078,株式会社バリューＨＲ,46779728800.0,1077279000.0,36443000.0,8376016000.0,1117753000.0,0.02,0.03,13.34,17.96
7611,株式会社ハイデイ日高,127983574180.0,156361000.0,4553000.0,55629711000.0,5514245000.0,0.0,0.03,9.91,14.06
4241,株式会社アテクト,1810214400.0,0.0,0.0,3201630000.0,80638000.0,0.0,0.0,2.52,0.81
8070,東京産業株式会社,22283183622.0,7197000000.0,401000000.0,70716000000.0,2266000000.0,0.32,0.06,3.2,8.75
6797,名古屋電機工業株式会社,7346768000.0,1133113000.0,29610000.0,17262298000.0,2752097000.0,0.15,0.03,15.94,-1.82
4263,サスメド株式会社,10541599700.0,0.0,0.0,0.0,55618000.0,0.0,0.0,0.0,0.0
3607,株式会社クラウディアホールディングス,3555936400.0,29128000.0,33031000.0,13219210000.0,341573000.0,0.01,1.13,2.58,14.73
4506,住友ファーマ株式会社,425753000000.0,22823000000.0,9654000000.0,136412000000.0,11603000000.0,0.05,0.42,8.51,38.91
7683,株式会社ダブルエー,25848847200.0,204514000.0,4961000.0,22800935000.0,1670976000.0,0.01,0.02,7.33,7.24
4594,ブライトパス・バイオ株式会社,5972425800.0,0.0,0.0,1133000.0,0.0,0.0,0.0,0.0,0.0
3998,株式会社すららネット,2309693580.0,0.0,0.0,1947983000.0,211515000.0,0.0,0.0,10.86,-9.22
1921,株式会社　巴コーポレーション,62530442000.0,35767825000.0,888067000.0,34670847000.0,3932459000.0,0.57,0.02,11.34,3.98
3974,ＳＣＡＴ株式会社,2478520000.0,63240000.0,3348000.0,2594934000.0,147812000.0,0.03,0.05,5.7,-5.38
3178,チムニー株式会社,24330726400.0,541849000.0,5520000.0,26219315000.0,923724000.0,0.02,0.01,3.52,1.92
5011,ニチレキグループ株式会社,82922144235.0,9252000000.0,270000000.0,75745000000.0,6268000000.0,0.11,0.03,8.28,2.59
5137,株式会社スマートドライブ,2439403200.0,29565000.0,0.0,2173225000.0,175034000.0,0.01,0.0,8.05,27.16
3747,株式会社インタートレード,4489214400.0,44988000.0,0.0,1849078000.0,80242000.0,0.01,0.0,4.34,-8.05
6094,株式会社フリークアウト・ホールディングス,8885301532.0,3607180000.0,0.0,51711413000.0,1658000.0,0.41,0.0,0.0,68.97
3935,株式会社エディア,5931486000.0,5000000.0,0.0,3607053000.0,262857000.0,0.0,0.0,7.29,10.05
2215,第一屋製パン株式会社,3582758300.0,16000000.0,8000000.0,27183000000.0,604000000.0,0.0,0.5,2.22,2.8
4078,堺化学工業株式会社,45815000000.0,5120000000.0,175000000.0,84409000000.0,6093000000.0,0.11,0.03,7.22,2.81
9090,ＡＺ－ＣＯＭ丸和ホールディングス株式会社,153024832680.0,10935000000.0,237000000.0,208370000000.0,10969000000.0,0.07,0.02,5.26,4.94
7110,株式会社クラシコム,11276712000.0,0.0,1819000.0,7012802000.0,1083700000.0,0.0,0.0,15.45,15.71
2499,日本和装ホールディングス株式会社,2977684000.0,0.0,0.0,4704858000.0,480316000.0,0.0,0.0,10.21,4.46
4462,石原ケミカル株式会社,30230235000.0,4086282000.0,53879000.0,23630345000.0,3400888000.0,0.14,0.01,14.39,14.13
3608,株式会社ＴＳＩホールディングス,88405660557.0,23490000000.0,668000000.0,156606000000.0,1636000000.0,0.27,0.03,1.04,0.79
3484,株式会社イノベーションホールディングス,17232540000.0,0.0,0.0,16659432000.0,1381611000.0,0.0,0.0,8.29,16.79
9439,株式会社エム・エイチ・グループ,2409914700.0,76580000.0,30888000.0,1877674000.0,23151000.0,0.03,0.4,1.23,-1.3
6676,株式会社バッファロー,34180200000.0,2298000000.0,103000000.0,143170000000.0,8899000000.0,0.07,0.04,6.22,-1.79
7459,株式会社メディパルホールディングス,536226796000.0,199078000000.0,3092000000.0,3671328000000.0,55609000000.0,0.37,0.02,1.51,3.16
6577,株式会社ベストワンドットコム,3936865600.0,209246000.0,0.0,3137160000.0,263768000.0,0.05,0.0,8.41,135.6
7162,アストマックス株式会社,3513800100.0,790345000.0,0.0,0.0,679999000.0,0.22,0.0,0.0,0.0
9051,センコン物流株式会社,6973334000.0,389946000.0,16775000.0,0.0,813618000.0,0.06,0.04,0.0,0.0
2678,アスクル株式会社,144297156000.0,159000000.0,725000000.0,471682000000.0,16953000000.0,0.0,4.56,3.59,5.59
4398,株式会社ブロードバンドセキュリティ,5545319262.0,120000000.0,0.0,6457471000.0,689206000.0,0.02,0.0,10.67,9.37
2768,双日株式会社,811125000000.0,83711000000.0,81592000000.0,627625000000.0,0.0,0.1,0.97,0.0,10.35
6840,株式会社ＡＫＩＢＡホールディングス,2527954000.0,0.0,4437000.0,18272045000.0,716208000.0,0.0,0.0,3.92,15.29
3645,株式会社メディカルネット,3242673000.0,59202000.0,1143000.0,5252061000.0,298281000.0,0.02,0.02,5.68,16.69
3261,株式会社グランディーズ,4203395850.0,0.0,3430000.0,4226381000.0,482257000.0,0.0,0.0,11.41,-8.13
5713,住友金属鉱山株式会社,988767600000.0,211313000000.0,37859000000.0,1403514000000.0,77675000000.0,0.21,0.18,5.53,9.71
9022,東海旅客鉄道株式会社,3424750000000.0,458717000000.0,4988000000.0,1502266000000.0,702794000000.0,0.13,0.01,46.78,6.67
8051,株式会社山善,119989542665.0,24063000000.0,363000000.0,516126000000.0,9535000000.0,0.2,0.02,1.85,1.83
6753,シャープ株式会社,429267960000.0,185710000000.0,1387000000.0,2160146000000.0,27338000000.0,0.43,0.01,1.27,-6.97
5161,西川ゴム工業株式会社,54266430000.0,22877000000.0,833000000.0,120639000000.0,7324000000.0,0.42,0.04,6.07,2.32
8946,株式会社ＡＳＩＡＮ　ＳＴＡＲ,2690326600.0,0.0,0.0,3351829000.0,51327000.0,0.0,0.0,1.53,57.66
9697,株式会社カプコン,2316465806000.0,0.0,197000000.0,169604000000.0,65777000000.0,0.0,0.0,38.78,11.28
8050,セイコーグループ株式会社,175968109250.0,53123000000.0,911000000.0,304744000000.0,21240000000.0,0.3,0.02,6.97,10.09
3926,株式会社オープンドア,15411180000.0,1625579000.0,0.0,2405078000.0,0.0,0.11,0.0,0.0,-6.09
1762,株式会社髙松コンストラクショングループ,107239440000.0,7518000000.0,56000000.0,346685000000.0,11460000000.0,0.07,0.01,3.31,10.88
2169,ＣＤＳ株式会社,12138473200.0,133255000.0,4665000.0,10492254000.0,1506502000.0,0.01,0.04,14.36,7.92
7914,共同印刷株式会社,11098620000.0,17501000000.0,321000000.0,99977000000.0,2331000000.0,1.58,0.02,2.33,3.08
6480,日本トムソン株式会社,41528305125.0,11110000000.0,317000000.0,54384000000.0,1592000000.0,0.27,0.03,2.93,-1.21
6496,株式会社中北製作所,17761320000.0,5448491000.0,93329000.0,18608982000.0,1203058000.0,0.31,0.02,6.46,17.95
8869,明和地所株式会社,22016733000.0,96000000.0,328000000.0,79902000000.0,5240000000.0,0.0,3.42,6.56,12.14
4323,日本システム技術株式会社,44458086800.0,1667447000.0,10664000.0,29324949000.0,3188390000.0,0.04,0.01,10.87,12.0
5255,株式会社モンスターラボ,7443620500.0,2668186000.0,0.0,883794000.0,0.0,0.36,0.0,0.0,-40.1
7287,日本精機株式会社,87940384000.0,18210000000.0,8314000000.0,136456000000.0,381000000.0,0.21,0.46,0.28,0.95
4192,スパイダープラス株式会社,17335491500.0,0.0,0.0,4072136000.0,0.0,0.0,0.0,0.0,27.47
2762,株式会社ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,2570899975.0,0.0,3000000.0,9328000000.0,0.0,0.0,0.0,0.0,31.03
3816,株式会社大和コンピューター,4576891000.0,601860000.0,11796000.0,3291339000.0,565015000.0,0.13,0.02,17.17,9.53
3908,株式会社コラボス,1612548000.0,0.0,0.0,1906946000.0,75493000.0,0.0,0.0,3.96,-11.47
3189,株式会社ＡＮＡＰホールディングス,7938460000.0,21024000.0,0.0,2709226000.0,2470000.0,0.0,0.0,0.09,-35.75
6330,東洋エンジニアリング株式会社,43146402000.0,6889000000.0,76000000.0,0.0,2591000000.0,0.16,0.01,0.0,0.0
8596,株式会社九州リースサービス,31246658296.0,10494000000.0,52000000.0,39338000000.0,5651000000.0,0.34,0.0,14.37,17.4
5802,住友電気工業株式会社,2640647766000.0,604733000000.0,8223000000.0,4679789000000.0,320663000000.0,0.23,0.01,6.85,6.29
5451,株式会社淀川製鋼所,36485202000.0,40961000000.0,1251000000.0,208460000000.0,13889000000.0,1.12,0.03,6.66,2.21
2733,株式会社あらた,113761172720.0,12659000000.0,240000000.0,986212000000.0,14989000000.0,0.11,0.02,1.52,4.46
9691,株式会社両毛システムズ,11916450000.0,415078000.0,11193000.0,22486427000.0,2179484000.0,0.03,0.03,9.69,23.75
7361,株式会社ヒューマンクリエイションホールディングス,2182781150.0,94537000.0,1665000.0,7165784000.0,631085000.0,0.04,0.02,8.81,10.47
5589,株式会社オートサーバー,16807156800.0,0.0,0.0,6287105000.0,2493847000.0,0.0,0.0,39.67,7.54
4937,株式会社Ｗａｑｏｏ,3622546928.0,0.0,0.0,1943404000.0,56115000.0,0.0,0.0,2.89,12.58
9782,株式会社ディーエムエス,21626236000.0,1144810000.0,30505000.0,27555696000.0,1190869000.0,0.05,0.03,4.32,2.42
6645,オムロン株式会社,774243730000.0,7081000000.0,102095000000.0,254027000000.0,0.0,0.01,14.42,0.0,-2.04
6586,株式会社マキタ,1247475735000.0,32541000000.0,18710000000.0,434880000000.0,28434000000.0,0.03,0.57,6.54,35.44
4284,株式会社　ソルクシーズ,10406390472.0,1068385000.0,41350000.0,16041121000.0,920821000.0,0.1,0.04,5.74,0.99
9973,ＫＯＺＯホールディングス株式会社,6714997520.0,16010000.0,0.0,18109777000.0,0.0,0.0,0.0,0.0,38.73
7040,株式会社サン・ライフホールディング,6172100000.0,3800131000.0,7856000.0,13856017000.0,1305385000.0,0.62,0.0,9.42,2.62
1814,大末建設株式会社,23456940000.0,898000000.0,100000000.0,89027000000.0,3695000000.0,0.04,0.11,4.15,14.41
6047,株式会社Ｇｕｎｏｓｙ,18129854952.0,4175000000.0,0.0,7344000000.0,70000000.0,0.23,0.0,0.95,-8.79
6824,新コスモス電機株式会社,32156160000.0,7568157000.0,145907000.0,42153556000.0,5155290000.0,0.24,0.02,12.23,9.36
7883,サンメッセ株式会社,6203117400.0,4201538000.0,126721000.0,16436392000.0,135107000.0,0.68,0.03,0.82,-1.18
3997,株式会社トレードワークス,4331370600.0,233910000.0,0.0,4591524000.0,0.0,0.05,0.0,0.0,22.32
9536,西部ガスホールディングス株式会社,66899413000.0,59430000000.0,930000000.0,254442000000.0,10530000000.0,0.89,0.02,4.14,-0.74
3793,株式会社ドリコム,15902394904.0,20006000.0,748235000.0,12655184000.0,112008000.0,0.0,37.4,0.89,29.41
4391,ロジザード株式会社,3942618000.0,0.0,0.0,1977475000.0,346453000.0,0.0,0.0,17.52,6.67
6312,フロイント産業株式会社,20442400000.0,824109000.0,9039000.0,23397731000.0,1201679000.0,0.04,0.01,5.14,2.16
8032,日本紙パルプ商事株式会社,95837495380.0,37017000000.0,1158000000.0,554524000000.0,15071000000.0,0.39,0.03,2.72,3.8
4056,ニューラルグループ株式会社,12272024800.0,157215000.0,0.0,3564789000.0,35556000.0,0.01,0.0,1.0,12.16
6432,株式会社竹内製作所,233235240000.0,168000000.0,4000000.0,213230000000.0,37142000000.0,0.0,0.02,17.42,0.28
4719,株式会社アルファシステムズ,49394186000.0,3769777000.0,1350000.0,38484142000.0,4422873000.0,0.08,0.0,11.49,5.77
2130,株式会社メンバーズ,16495269300.0,1065060000.0,1633000.0,22329565000.0,590115000.0,0.06,0.0,2.64,9.11
4025,多木化学株式会社,27494406000.0,13649000000.0,423000000.0,38916000000.0,2668000000.0,0.5,0.03,6.86,11.66
4598,ＤｅｌｔａーＦｌｙ　Ｐｈａｒｍａ株式会社,6937418700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8593,三菱ＨＣキャピタル株式会社,1604801994936.0,550198000000.0,1418000000.0,2090808000000.0,187126000000.0,0.34,0.0,8.95,7.19
4287,株式会社ジャストプランニング,5342181702.0,10228000.0,0.0,2202970000.0,490291000.0,0.0,0.0,22.26,6.33
6245,株式会社ヒラノテクシード,23060779742.0,4481501000.0,122386000.0,48355528000.0,1681549000.0,0.19,0.03,3.48,3.0
7409,ＡｅｒｏＥｄｇｅ株式会社,10704482610.0,0.0,0.0,3350387000.0,705462000.0,0.0,0.0,21.06,14.7
7379,株式会社サーキュレーション,7582263000.0,0.0,0.0,7661206000.0,266798000.0,0.0,0.0,3.48,-5.95
2908,フジッコ株式会社,47599200000.0,3944000000.0,276000000.0,57077000000.0,1131000000.0,0.08,0.07,1.98,2.44
5976,高周波熱錬株式会社,39566223800.0,9857000000.0,188000000.0,57563000000.0,1617000000.0,0.25,0.02,2.81,0.63
9211,株式会社エフ・コード,28787888800.0,0.0,0.0,1980743000.0,130854000.0,0.0,0.0,6.61,32.18
4709,株式会社ＩＤホールディングス,39886783280.0,4664007000.0,40956000.0,36274390000.0,3780886000.0,0.12,0.01,10.42,11.0
8056,ＢＩＰＲＯＧＹ株式会社,599750154000.0,17934000000.0,11015000000.0,232205000000.0,17367000000.0,0.03,0.61,7.48,5.01
8088,岩谷産業株式会社,356639535000.0,211938000000.0,1736000000.0,883011000000.0,46228000000.0,0.59,0.01,5.24,4.14
2325,株式会社ＮＪＳ,57776000000.0,2111273000.0,57123000.0,22594177000.0,2993313000.0,0.04,0.03,13.25,2.57
3597,株式会社自重堂,27358227520.0,3990891000.0,124502000.0,16863582000.0,2610441000.0,0.15,0.03,15.48,-4.95
6489,前澤工業株式会社,32843440000.0,4171000000.0,110000000.0,36511000000.0,4875000000.0,0.13,0.03,13.35,12.8
4390,株式会社アイ・ピー・エス,29024828700.0,0.0,221000000.0,15264000000.0,4413000000.0,0.0,0.0,28.91,8.12
5724,株式会社アサカ理研,6173520000.0,195189000.0,4596000.0,7967841000.0,293586000.0,0.03,0.02,3.68,-3.84
9308,乾汽船株式会社,31600427520.0,5192000000.0,125000000.0,31770000000.0,3656000000.0,0.16,0.02,11.51,7.72
5578,ＡＲアドバンストテクノロジ株式会社,8784810320.0,111145000.0,0.0,11129817000.0,421672000.0,0.01,0.0,3.79,9.52
3087,株式会社ドトール・日レスホールディングス,114571719632.0,1087000000.0,27000000.0,148822000000.0,9597000000.0,0.01,0.02,6.45,5.83
4317,株式会社レイ,7293448784.0,242926000.0,2895000.0,10456954000.0,927436000.0,0.03,0.01,8.87,-6.82
3267,株式会社フィル・カンパニー,4668624000.0,15560000.0,42060000.0,7184957000.0,424091000.0,0.0,2.7,5.9,20.48
6185,ＳＭＮ株式会社,6502124200.0,3075000.0,0.0,11640954000.0,239156000.0,0.0,0.0,2.05,24.68
9543,静岡ガス株式会社,85258848000.0,21513000000.0,590000000.0,202237000000.0,10302000000.0,0.25,0.03,5.09,-5.5
4616,川上塗料株式会社,1780000000.0,1029993000.0,39075000.0,5913405000.0,93096000.0,0.58,0.04,1.57,-3.73
6178,日本郵政株式会社,4330027120000.0,143153000000.0,1590000000.0,0.0,139262000000.0,0.03,0.01,0.0,0.0
3921,株式会社ネオジャパン,24149611200.0,1540928000.0,0.0,7263470000.0,1951178000.0,0.06,0.0,26.86,9.79
9514,株式会社エフオン,7355964260.0,0.0,396000000.0,17473000000.0,600000000.0,0.0,0.0,3.43,3.09
7309,株式会社シマノ,1822504000000.0,25892000000.0,712000000.0,450993000000.0,65085000000.0,0.01,0.03,14.43,-4.93
4488,ＡＩ　ｉｎｓｉｄｅ株式会社,14619817250.0,1192000.0,0.0,4399551000.0,385092000.0,0.0,0.0,8.75,4.98
6879,株式会社ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,35524354000.0,3485203000.0,35969000.0,96910350000.0,2479140000.0,0.1,0.01,2.56,-2.78
8282,株式会社ケーズホールディングス,268187500000.0,1044000000.0,4287000000.0,738019000000.0,21781000000.0,0.0,4.11,2.95,2.74
6098,株式会社リクルートホールディングス,12589492799450.0,49163000000.0,2832000000.0,0.0,605107000000.0,0.0,0.06,0.0,0.0
9619,株式会社イチネンホールディングス,39814314507.0,6055000000.0,171000000.0,154920000000.0,10279000000.0,0.15,0.03,6.64,12.06
6625,ＪＡＬＣＯホールディングス株式会社,36220552962.0,604819000.0,17044000.0,6859010000.0,2528992000.0,0.02,0.03,36.87,-46.16
3560,株式会社ほぼ日,7135845000.0,362244000.0,0.0,7534785000.0,547476000.0,0.05,0.0,7.27,10.51
3682,エンカレッジ・テクノロジ株式会社,4196065200.0,41778000.0,1444000.0,2501582000.0,297990000.0,0.01,0.03,11.91,0.14
6926,岡谷電機産業株式会社,4859371144.0,2121797000.0,108615000.0,9598649000.0,404649000.0,0.44,0.05,4.22,-32.99
4064,日本カーバイド工業株式会社,17388690514.0,387000000.0,14000000.0,48727000000.0,3493000000.0,0.02,0.04,7.17,12.71
7811,中本パックス株式会社,16048503009.0,1111226000.0,27777000.0,49132185000.0,2871050000.0,0.07,0.02,5.84,10.75
4772,株式会社ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,13792674889.0,1385827000.0,0.0,9716004000.0,364048000.0,0.1,0.0,3.75,9.03
3328,ＢＥＥＮＯＳ株式会社,54279940050.0,2649000000.0,0.0,25428000000.0,2401000000.0,0.05,0.0,9.44,-21.78
6087,株式会社アビスト,13114100000.0,738504000.0,0.0,10002339000.0,903479000.0,0.06,0.0,9.03,5.19
8542,株式会社トマト銀行,14692182000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,株式会社植木組,13863905976.0,2512488000.0,73992000.0,50703575000.0,2853889000.0,0.18,0.03,5.63,-9.31
9229,株式会社サンウェルズ,24020040000.0,0.0,3000000.0,26496000000.0,1114000000.0,0.0,0.0,4.2,31.78
9419,株式会社ワイヤレスゲート,2844029240.0,62462000.0,0.0,8462593000.0,305559000.0,0.02,0.0,3.61,-0.25
8381,株式会社山陰合同銀行,200459629000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8804,東京建物株式会社,526997954643.0,139265000000.0,4433000000.0,0.0,79670000000.0,0.26,0.03,0.0,0.0
4098,チタン工業株式会社,2282358000.0,534000000.0,22000000.0,7794000000.0,165000000.0,0.23,0.04,2.12,-2.0
4343,株式会社イオンファンタジー,63495485250.0,5323000.0,0.0,87240584000.0,4344860000.0,0.0,0.0,4.98,6.7
2388,株式会社ウェッジホールディングス,4079469888.0,0.0,0.0,860955000.0,91848000.0,0.0,0.0,10.67,12.41
8278,株式会社フジ,174148192770.0,24481000000.0,388000000.0,778238000000.0,12953000000.0,0.14,0.02,1.66,0.92
6899,ＡＳＴＩ株式会社,6236035950.0,702729000.0,18248000.0,65441375000.0,1517924000.0,0.11,0.03,2.32,2.88
3842,株式会社ネクストジェン,2733151200.0,0.0,0.0,3620794000.0,262271000.0,0.0,0.0,7.24,2.78
4891,㈱ティムス,6654461055.0,0.0,342613000.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,株式会社　東北銀行,10678607000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7046,ＴＤＳＥ株式会社,3806000000.0,0.0,0.0,2699081000.0,198773000.0,0.0,0.0,7.36,7.05
8107,株式会社キムラタン,13556552000.0,0.0,0.0,1758327000.0,134787000.0,0.0,0.0,7.67,36.86
4094,日本化学産業株式会社,41249520000.0,8854753000.0,212249000.0,25441423000.0,2860915000.0,0.21,0.02,11.25,13.35
9428,株式会社クロップス,11180971000.0,1074000000.0,57000000.0,61568000000.0,2416000000.0,0.1,0.05,3.92,13.0
9767,日建工学株式会社,2603076000.0,980182000.0,28868000.0,5515740000.0,343238000.0,0.38,0.03,6.22,-10.93
6104,芝浦機械株式会社,85878604760.0,11754000000.0,509000000.0,168191000000.0,14095000000.0,0.14,0.04,8.38,4.69
5597,ブルーイノベーション株式会社,7141499463.0,0.0,0.0,1223237000.0,0.0,0.0,0.0,0.0,-3.27
3744,サイオス株式会社,4099972800.0,427662000.0,0.0,20561583000.0,35092000.0,0.1,0.0,0.17,29.4
1780,株式会社　ヤマウラ,27349488000.0,2209153000.0,48076000.0,35613772000.0,3891550000.0,0.08,0.02,10.93,-5.15
6337,株式会社テセック,9737101075.0,3399000000.0,42000000.0,5892000000.0,434000000.0,0.35,0.01,7.37,-31.64
8919,株式会社カチタス,192222164160.0,0.0,93000000.0,129537000000.0,14222000000.0,0.0,0.0,10.98,2.22
3004,神栄株式会社,7890970500.0,5889000000.0,156000000.0,40158000000.0,1385000000.0,0.75,0.03,3.45,-0.11
2590,ダイドーグループホールディングス株式会社,88542064000.0,9815000000.0,59000000.0,237189000000.0,4789000000.0,0.11,0.01,2.02,11.16
9699,ニシオホールディングス株式会社,116828965000.0,2753000000.0,59000000.0,198995000000.0,18044000000.0,0.02,0.02,9.07,7.18
6028,テクノプロ・ホールディングス株式会社,471777600000.0,0.0,0.0,0.0,13310000000.0,0.0,0.0,0.0,0.0
